User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Age,Country,Author_Numerical
114688,0312986734,4,The Secret Ingredient,Jane Heller,2003,St. Martin's Paperbacks,24.0,canada,273
114688,1551664429,7,Undercover Angel,Suzanne Forster,1998,Mira,24.0,canada,4738
114793,0451210557,7,No Second Chance,Harlan Coben,2004,Signet Book,34.0,canada,2805
114828,0061093580,7,Heat,Stuart Woods,1995,HarperTorch,28.0,canada,1058
114850,0373218397,8,Summer Pleasures,Nora Roberts,2002,Silhouette,20.0,canada,277
114850,0553264613,8,Hot Ice,NORA ROBERTS,2003,Bantam,20.0,canada,4739
114860,2253006629,9,L'Arrache-coeur: Roman (Livre de poche),Boris Vian,1992,Le Livre de poche,24.0,canada,1678
114868,0007154615,8,Unless : A Novel,Carol Shields,2003,Perennial,31.0,canada,1455
114868,0028603869,9,Vegetarian Times : Vegetarian Beginner's Guide,Editors of Vegetarians Times,1996,John Wiley &amp; Sons,31.0,canada,4740
114868,006000942X,7,How to Read Literature Like a Professor : A Lively and Entertaining Guide to Reading Between the Lines,Thomas C. Foster,2003,Perennial Currents,31.0,canada,4741
114868,0060090405,7,Crocodile Soup : A Novel,Julia Darling,2002,Ecco,31.0,canada,4742
114868,0060229357,10,Harold and the Purple Crayon 50th Anniversary Edition,Crockett Johnson,1955,HarperCollins,31.0,canada,4743
114868,0060392452,8,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,Michael Moore,2002,Regan Books,31.0,canada,1450
114868,0060915544,7,The Bean Trees,Barbara Kingsolver,1989,Perennial,31.0,canada,243
114868,0060938455,9,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002,Perennial,31.0,canada,1292
114868,0061097314,7,The Bean Trees,Barbara Kingsolver,1998,HarperTorch,31.0,canada,243
114868,0064400026,10,Little House on the Prairie,Laura Ingalls Wilder,1953,HarperTrophy,31.0,canada,367
114868,006440188X,9,The Secret Garden,Frances Hodgson Burnett,1998,HarperTrophy,31.0,canada,1835
114868,0140247300,7,Open Secrets,Alice Munro,1994,Penguin Putnam~trade,31.0,canada,129
114868,014028009X,10,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books,31.0,canada,29
114868,0140469788,7,The New Not-Strictly Vegetarian Cookbook,Lois Dribin,1995,Penguin Books,31.0,canada,4744
114868,014100018X,9,Chocolat,Joanne Harris,2000,Penguin Books,31.0,canada,397
114868,0141001771,6,Welcome to My Planet: Where English Is Sometimes Spoken,Shannon Olson,2001,Penguin Books,31.0,canada,4745
114868,0192842005,9,The Photograph (Oxford History of Art),Graham Clarke,1997,Oxford University Press,31.0,canada,4746
114868,0192842188,8,Native North American Art (Oxford History of Art),Janet Catherine Berlo,1999,Oxford University Press,31.0,canada,4747
114868,0195412087,7,Mass Communication in Canada,Rowland Lorimer,1996,Oxford University Press,31.0,canada,4748
114868,0205308767,8,"Environment and Society Reader, The",R. Scott Frey,2000,Allyn &amp; Bacon,31.0,canada,4749
114868,0226301516,9,The Chicago Guide to Your Academic Career: A Portable Mentor for Scholars from Graduate School Through Tenure,John A. Goldsmith,2001,University of Chicago Press,31.0,canada,4750
114868,0300037538,7,Constable: The Painter and His Landscape,Michael Rosenthal,1986,Yale University Press,31.0,canada,4751
114868,0312287712,7,The Lecturer's Tale : A Novel,James Hynes,2002,Picador,31.0,canada,545
114868,0312981295,7,Sparkling Cyanide (St. Martin's Minotaur Mysteries),Agatha Christie,2001,St. Martin's Minotaur,31.0,canada,959
114868,0345370805,6,How to Make an American Quilt,Whitney Otto,1992,Ballantine Books,31.0,canada,1069
114868,0374129983,9,The Corrections,Jonathan Franzen,2001,Farrar Straus &amp; Giroux,31.0,canada,1464
114868,0375707972,8,The Reader,Bernhard Schlink,1999,Vintage Books USA,31.0,canada,1629
114868,0380732181,6,An Underachiever's Diary,Benjamin Anastas,1999,Perennial,31.0,canada,183
114868,038079487X,8,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,Perennial,31.0,canada,657
114868,0385335482,8,Confessions of a Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001,Delta,31.0,canada,101
114868,0385336179,7,Shopaholic Ties the Knot,Sophie Kinsella,2003,Delta,31.0,canada,4697
114868,0385337116,9,The Rule of Four,Ian Caldwell,2004,Dial Books,31.0,canada,4752
114868,0385424728,5,The Chamber,John Grisham,1994,Doubleday Books,31.0,canada,483
114868,0385426267,8,Gaia: An Atlas of Planet Management,Norman Myers,1993,Anchor,31.0,canada,4753
114868,0385480016,10,Bird by Bird: Some Instructions on Writing and Life,Anne Lamott,1995,Anchor,31.0,canada,4754
114868,0385491026,10,Cat's Eye,Margaret Atwood,1998,Anchor,31.0,canada,928
114868,0385491034,9,The Robber Bride,MARGARET ATWOOD,1998,Anchor,31.0,canada,1468
114868,0385504209,8,The Da Vinci Code,Dan Brown,2003,Doubleday,31.0,canada,1066
114868,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003,Delacorte Books for Young Readers,31.0,canada,1821
114868,0393315118,10,Uncommon Ground: Rethinking the Human Place in Nature,William Cronon,1996,W. W. Norton &amp; Company,31.0,canada,4755
114868,0395587743,8,A Wodehouse Bestiary,P.G. Wodehouse,1991,Ticknor &amp; Fields,31.0,canada,4756
114868,0415074088,8,Fifty Key Contemporary Thinkers: From Structuralism to Postmodernity,John Lechte,1994,Routledge,31.0,canada,4757
114868,044021145X,9,The Firm,John Grisham,1992,Bantam Dell Publishing Group,31.0,canada,483
114868,044022165X,7,The Rainmaker,JOHN GRISHAM,1996,Dell,31.0,canada,810
114868,0446387630,10,Mr. Boston : Official Bertender's and Party Guide,Barton Inc.,1988,Warner Books,31.0,canada,2751
114868,0446524565,6,Swell : A Girl's Guide to the Good Life,Ilene Rosenzweig,1999,Warner Books,31.0,canada,4758
114868,0446532231,10,"Dude, Where's My Country?",Michael Moore,2003,Warner Books,31.0,canada,1450
114868,0446679364,7,The Future Homemakers of America,Laurie Graham,2002,Warner Books,31.0,canada,4759
114868,0446692298,10,Fat Girls and Lawn Chairs,Cheryl Peck,2004,Warner Books,31.0,canada,4760
114868,0448095017,10,"The Secret of the Old Clock (Nancy Drew Mystery Stories, No 1)",Carolyn Keene,1930,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095025,10,"The Hidden Staircase (Nancy Drew Mystery Stories, No 2)",Carolyn Keene,1991,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095041,10,"The Mystery at Lilac Inn (Nancy Drew Mystery Stories, No 4)",Carolyn Keene,1982,Grosset &amp; Dunlap,31.0,canada,359
114868,044809505X,10,"The Secret of Shadow Ranch (Nancy Drew Mystery Stories, No 5)",Carolyn Keene,1965,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095068,10,"The Secret of Red Gate Farm (Nancy Drew Mystery Stories, No 6)",Carolyn Keene,1961,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095084,10,"Nancy's Mysterious Letter (Nancy Drew Mystery Stories, No 8)",Carolyn Keene,1968,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095106,10,"Password to Larkspur Lane (Nancy Drew Mystery Stories, No 10)",Carolyn Keene,1960,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095122,10,"The Message in the Hollow Oak (Nancy Drew Mystery Stories, No 12)",Carolyn Keene,1972,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095130,10,"The Mystery of the Ivory Charm (Nancy Drew Mystery Stories, No 13)",Carolyn Keene,1974,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095165,10,The Clue of the Tapping Heels (Nancy Drew (Hardcover)),Carolyn Keene,1970,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095173,10,"The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories, No 17)",Carolyn Keene,1978,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095181,10,Mystery of the Moss-Covered Mansion. (Nancy Drew (Hardcover)),Carolyn Keene,1971,Grosset &amp; Dunlap,31.0,canada,359
114868,044809519X,10,The Quest of the Missing Map (Nancy Drew (Hardcover)),Carolyn Keene,1969,Grosset &amp; Dunlap,31.0,canada,359
114868,044809522X,10,"The Clue in the Crumbling Wall (Nancy Drew Mystery Stories, No 22)",Carolyn Keene,1945,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095238,10,"Mystery of the Tolling Bell (Nancy Drew Mystery Stories, No 23)",Carolyn Keene,1973,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095254,10,"The Ghost of Blackwood Hall (Nancy Drew Mystery Stories, No 25)",Carolyn Keene,1967,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095262,10,Clue of the Leaning Chimney (Nancy Drew (Hardcover)),Carolyn Keene,1949,Grosset &amp; Dunlap,31.0,canada,359
114868,0448095300,10,The Clue of the Velvet Mask (Nancy Drew (Hardcover)),Carolyn Keene,1953,Grosset &amp; Dunlap,31.0,canada,359
114868,044809553X,10,"The Sky Phantom (Nancy Drew Mystery Stories, No 53)",Carolyn Keene,1976,Grosset &amp; Dunlap,31.0,canada,359
114868,0449007030,5,Poetic Justice (Kate Fansler Novels (Paperback)),Amanda Cross,2001,Fawcett Books,31.0,canada,4761
114868,0449910237,4,Moo,Jane Smiley,1996,Ballantine Books,31.0,canada,1049
114868,0452269652,7,Jazz (Plume Contemporary Fiction),Toni Morrison,1993,Plume Books,31.0,canada,554
114868,0452272351,8,The Art of the Cocktail Party: The Complete Guide to Sophisticated Entertaining,Leslie Brenner,1994,Plume Books,31.0,canada,4762
114868,0465028489,8,"Cute, Quaint, Hungry, and Romantic: The Aesthetics of Consumerism",Daniel Harris,2000,Basic Books,31.0,canada,4763
114868,0500200505,7,Rococo to Revolution: Major Trends in Eighteenth-Century Painting (World of Art),Michael Levey,1985,Thames &amp; Hudson,31.0,canada,4764
114868,0500202087,7,Photomontage (World of Art),Dawn Ades,1986,Thames &amp; Hudson,31.0,canada,4765
114868,0500202931,8,"Women, Art, and Society (World of Art)",Whitney Chadwick,1997,W W Norton &amp; Co Inc,31.0,canada,4766
114868,0500276897,9,Reenchantment of Art,Suzi Gablik,1992,Thames &amp; Hudson,31.0,canada,4767
114868,0521477468,9,The Return of Cultural Treasures,Jeanette Greenfield,1996,Cambridge University Press,31.0,canada,4768
114868,0525444475,10,The World of Pooh: The Complete Winnie-The-Pooh and the House at Pooh Corner,A. A. Milne,1988,Dutton Books,31.0,canada,1480
114868,0553377868,4,The Flanders Panel,ARTURO PEREZ-REVERTE,1996,Bantam,31.0,canada,4769
114868,0553578308,7,Tough Cookie,Diane Mott Davidson,2001,Bantam Books,31.0,canada,1062
114868,0609807900,6,Sloppy Firsts : A Novel,Megan McCafferty,2001,Three Rivers Press,31.0,canada,3730
114868,0660187493,10,On Aboriginal Representation in the Gallery (Mercury Series),Lynda Jessup,2002,Canadian Museum of Civilization/Musee Canadie,31.0,canada,4770
114868,0670892963,8,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books,31.0,canada,29
114868,0670899771,9,Our Lady of the Lost and Found: A Novel,Diane Schoemperlen,2001,Viking Books,31.0,canada,1796
114868,0671003755,8,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,31.0,canada,424
114868,0671010123,6,Final Jeopardy (Alexandra Cooper Mysteries (Paperback)),Linda Fairstein,1997,Pocket,31.0,canada,2234
114868,0688178057,7,Culture Jam : How to Reverse America's Suicidal Consumer Binge--and Why We Must,Kalle Lasn,2000,Perennial Currents,31.0,canada,2819
114868,0743212576,6,The Immaculate Deception,Iain Pears,2000,Scribner,31.0,canada,2127
114868,0743240855,7,Me Times Three: A Novel,Alex Witchel,2003,Touchstone Books,31.0,canada,4771
114868,074340615X,6,"Two O'Clock, Eastern Wartime",John Dunning,2002,Pocket,31.0,canada,2816
114868,0764551043,8,Art for Dummies,Thomas  Hoving,1999,For Dummies,31.0,canada,4772
114868,0801433657,5,The Engine of Visualization: Thinking Through Photography,Patrick Maynard,1997,Cornell University Press,31.0,canada,4773
114868,0801484049,8,The Cultural Politics of Fur,Julia V. Emberley,1998,Cornell University Press,31.0,canada,4774
114868,0802079695,8,Working for Wildlife: The Beginning of Preservation in Canada,Janet Foster,1998,University of Toronto Press,31.0,canada,4775
114868,0804729646,5,The Photograph: A Strange Confined Space,Mary Price,1997,Stanford University Press,31.0,canada,4776
114868,0810928973,8,Discoveries: Degas (Discoveries),Henry Loyrette,1993,Harry N Abrams,31.0,canada,4777
114868,0811801802,8,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues,Nick Bantock,1992,Chronicle Books,31.0,canada,569
114868,0811824152,8,Dancing With Cats,Burton Silver,1999,Chronicle Books,31.0,canada,4778
114868,0812029224,8,The New Cat Handbook,Ulrike Muller,1984,Barrons Educational Series Inc,31.0,canada,4779
114868,0812097726,8,Design (Crash Course Series),Thomas Hauffe,1996,Barron's Educational Series,31.0,canada,4101
114868,0822317923,8,Illuminations: Women Writing on Photography from the 1850s to the Present,Liz Heron,1996,Duke University Press,31.0,canada,4780
114868,0823059731,7,The Zen of Creative Painting: An Elegant Design for Revealing Your Muse,Jeanne Carbonetti,1998,Watson-Guptill Publications,31.0,canada,4781
114868,0865714088,8,Divorce Your Car! : Ending the Love Affair with the Automobile,Katharine T. Alvord,2000,New Society Publishers,31.0,canada,4782
114868,0877017883,10,Griffin &amp; Sabine: An Extraordinary Correspondence,Nick Bantock,1991,Chronicle Books,31.0,canada,569
114868,0879015497,7,Listen,Kerman,1992,Bedford/st Martins,31.0,canada,4783
114868,088894604X,8,Life of Emily Carr,Paula Blanchard,0,Douglas Mcintyre/see Pgw,31.0,canada,4784
114868,0898868971,9,The Sacred Balance: Rediscovering Our Place in Nature,David Suzuki,2002,Mountaineers Books,31.0,canada,3248
114868,0932592252,8,"Kid's Gardening: A Kid's Guide to Messing Around in the Dirt/With Seeds, Shovel",Kevin Raftery,1989,Klutz Press,31.0,canada,4785
114868,0938077007,8,Being Peace,Thich Nhat Hanh,1987,Parallax Press,31.0,canada,3471
114868,0968279112,8,"I'll Never Marry a Farmer: Lois Hole on Life, Learning &amp; Vegetable Gardening",Lois Hole,1999,Lone Pine Publishing,31.0,canada,463
114868,0969069510,5,Casseroles (Company's Coming),Jean Pare,1982,Company's Coming Publishing,31.0,canada,1905
114868,096933222X,7,Pasta (Company's Coming),Jean Pare,1990,Company's Coming Publishing,31.0,canada,1905
114868,1550548611,8,The Beginning Runner's Handbook: The Proven 13-Week Walk/Run Program,Ian Macneill,2001,Sterling Publishing,31.0,canada,4786
114868,155153911X,8,Coming West: A Natural History of Home,Kevin Van Tighem,1999,Altitude Publishing Canada,31.0,canada,4787
114868,1558594779,8,Treasures of the Louvre (Tiny Folios (Paperback)),Musee Du Louvre,1993,Client Distribution Services,31.0,canada,4788
114868,1564026604,9,My Cat Jack (Read and Wonder),Patricia Casey,1996,Candlewick Press (MA),31.0,canada,4789
114868,1568843968,8,Resumes for Dummies,Joyce Lain Kennedy,1996,For Dummies,31.0,canada,4790
114868,1573227374,7,Missing Women and Others,June Spence,1999,Riverhead Books,31.0,canada,4791
114868,1580082718,8,Why Paint Cats: The Ethics of Feline Aesthetics,Burton Silver,2002,Ten Speed Press,31.0,canada,4778
114868,1840460741,8,"Introducing Cultural Studies, 2nd Edition",Ziauddin Sardar,2001,Totem Books,31.0,canada,4792
114868,1880985055,1,Black Coffee Blues,Rollins,1992,Pub Group West,31.0,canada,4793
114868,1895455006,7,Lunches (Company's Coming),Jean Pare,1992,Company's Coming Publishing,31.0,canada,1905
114868,1895455235,8,Meatless Cooking (Company's Coming),Jean Pare,1997,Company's Coming Publishing,31.0,canada,1905
114868,1901881741,10,"How to Be Animal Friendly: Choose the Kindest Ways to Eat, Shop, and Have Fun",Philippa Perry,1999,Element Books Ltd,31.0,canada,4794
114897,0812564375,7,Mount Dragon: A Novel,Douglas Preston,1997,Tor Books,22.0,canada,631
115117,0393019578,7,Love Sick: One Woman's Journey through Sexual Addiction,Sue William Silverman,2001,W.W. Norton &amp; Company,19.0,canada,4795
115117,0452283205,7,Falling Angels,Tracy Chevalier,2002,Plume Books,19.0,canada,935
115117,074993056X,7,Too Close,Hilary Norman,1998,Judy Piatkus Publishers Ltd,19.0,canada,4796
115117,0763613460,7,Joyride,Amy Ehrlich,2001,Candlewick Press (MA),19.0,canada,4797
115131,0805056491,8,Organizing from the Inside Out,Julie Morgenstern,1998,Henry Holt &amp; Company,54.0,canada,4798
115148,0061007129,8,Kane &amp; Abel,Jeffrey Archer,1993,HarperTorch,24.0,canada,761
115247,0140252525,10,The Apprenticeship of Duddy Kravitz,Mordecai Richler,1996,Penguin Books Ltd,14.0,canada,1481
115407,0373484003,5,Irish Hearts,Nora Roberts,2000,Silhouette,28.0,canada,277
115519,0452282195,9,The Bluest Eye,Toni Morrison,2000,Plume Books,17.0,canada,554
115537,0141305770,5,The Snow Child Level 2 (Puffin Easy-to-Read),Harriet Ziefert,2000,Puffin Books,50.0,canada,4799
115537,0375505113,6,Halide's Gift,Frances Kazan,2001,Random House,50.0,canada,4800
115537,0380006340,9,The Duchess of Bloomsbury Street,Helene Hanff,1973,Avon Books,50.0,canada,670
115537,0380018179,10,The Thorn Birds,Colleen McCullough,1978,Avon,50.0,canada,3852
115537,0440142148,7,Joanna's Husband and David's Wife,Elizabeth F. Hailey,1987,Dell,50.0,canada,4801
115537,044022103X,8,One True Thing,Anna Quindlen,1995,Dell,50.0,canada,2385
115537,0446610100,8,Wish You Well,David Baldacci,2001,Warner Books,50.0,canada,404
115537,0446611085,6,Suzanne's Diary for Nicholas,James Patterson,2003,Warner Books,50.0,canada,352
115537,0449218929,10,Quality of Mercy,Faye Kellerman,1992,Fawcett Books,50.0,canada,792
115537,0449912051,6,The Patron Saint of Liars,Ann Patchett,1996,Ballantine Books,50.0,canada,1800
115537,0451117611,8,Origin,Irving Stone,1982,Signet Book,50.0,canada,2757
115537,0451192036,10,Black Like Me,John Howard Griffin,1996,Signet Book,50.0,canada,4503
115537,0452266149,7,"Sex, love, and other problems: Cartoons",David Sipress,1991,Penguin Books USA,50.0,canada,4802
115537,0452270812,7,It's a Teacher's Life,David Sipress,1993,Plume Books,50.0,canada,4802
115537,0452283205,5,Falling Angels,Tracy Chevalier,2002,Plume Books,50.0,canada,935
115537,0553209671,9,Sophies Choice,William Styron,1982,Bantam Doubleday Dell,50.0,canada,2344
115537,0553346121,9,SIGNING : /SPEAK/HANDS,ELAINE PHD COSTELLO,1983,Bantam,50.0,canada,4803
115537,0553526367,7,An Equal Music,VIKRAM SETH,1999,Random House Audio,50.0,canada,4804
115537,055356983X,10,Anne Frank's Tales from the Secret Annex,Anne Frank,1994,Bantam Books,50.0,canada,2088
115537,0590715151,9,Jillian Jiggs,Phoebe Gilman,1985,North Winds Press,50.0,canada,4805
115537,0590738054,10,Puppy (See How They Grow Series),Angela Laroyster,1991,Scholastic,50.0,canada,4806
115537,0670880434,9,Do You Remember the Color Blue: And Other Questions Kids Ask About Blindness,Sally Hobart Alexander,2000,Viking Juvenile,50.0,canada,4807
115537,0671043080,10,Jewel,Bret Lott,1999,Audioworks,50.0,canada,1849
115537,0671631799,6,WOMEN &amp; FATIGUE,Deborah Turrell Atkinson,1987,Pocket,50.0,canada,4808
115537,072251557X,6,"Fatigue: How to Fight Fatigue Through the Use of Diet, Exercise, and Other Natural Methods (The New Self Help Series)",Leon Chaitow,1988,Natl Book Network,50.0,canada,79
115537,0771088035,9,Letters of a Businessman to His Daughter,Ward,1990,McClelland &amp; Stewart,50.0,canada,4809
115537,0771595662,10,Alligator Pie,Dennis Lee,1987,Macmillan of Canada,50.0,canada,4724
115537,0920775500,10,The Kids' Dog Book,The Editors of Owl Magazine,1992,Maple Tree Press,50.0,canada,4810
115537,0931993717,10,Songs in Sign (Beginning Sign Language Series) (Signed English),S. Harold Collins,1995,Garlic Press,50.0,canada,4811
115537,1558744401,6,Chicken Soup for the Woman's Soul: Stories to Open the Hearts and Rekindle the Spirts of Women (Chicken Soup for the Soul (Audio Health Communications)),Jack Canfield,1996,Health Communications,50.0,canada,221
115537,1559580496,9,Letters of a Businessman to His Son,G. Kingsley Ward,1990,Prima Lifestyles,50.0,canada,4812
115537,1573225789,9,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997,Riverhead Books,50.0,canada,2217
115552,0006385907,8,Leaning on the Wind: Under the Spell of the Great Chinook,Sid Marty,1997,HarperCollins Publishers,30.0,canada,4813
115552,0316540838,7,The Hottest State: A Novel,Ethan Hawke,1996,Little Brown &amp; Co,30.0,canada,878
115552,0345391055,8,Disclosure,Michael Crichton,1994,Ballantine Books,30.0,canada,621
115552,0385486804,7,Into the Wild,Jon Krakauer,1997,Anchor,30.0,canada,1266
115552,0385488181,5,Eiger Dreams: Ventures Among Men and Mountains,Jon Krakauer,1997,Anchor,30.0,canada,1266
115552,0385492081,8,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor,30.0,canada,1683
115552,0440220602,8,The Chamber,John Grisham,1995,Dell Publishing Company,30.0,canada,483
115552,0451162919,6,Garden of Lies (Signet Shakespeare),Eileen Goudge,1994,Signet Book,30.0,canada,1632
115552,0452283795,7,Wanderlust,Chris Dyer,2003,Plume Books,30.0,canada,4814
115552,0671729446,5,Heaven (Casteel),V.C. Andrews,1990,Pocket,30.0,canada,40
115552,077100706X,8,"Abel's Outback: Explorations and Misadventures on Six Continents, 1990-2000",Allen Abel,2001,McClelland &amp; Stewart,30.0,canada,4191
115552,0882669842,7,"Milk-Based Soaps: Making Natural, Skin-Nourishing Soap",Casey Makela,1997,Storey Publishing,30.0,canada,4815
115552,0919574742,6,Wilderness Journey: Reliving the Adventures of Canada's Voyageurs,Ian Wilson,2001,Gordon Soules Book Pub,30.0,canada,1981
115552,0933201656,9,Mountain Bike Maintenance: Repairing and Maintaining the Off-Road Bicycle,Rob Van Der Plas,1994,Motorbooks International,30.0,canada,4816
115655,0440219078,10,The Giver (21st Century Reference),LOIS LOWRY,1994,Laure Leaf,18.0,canada,1029
115655,0451191153,8,The Fountainhead,Ayn Rand,1996,New American Library,18.0,canada,1172
115655,0590988867,7,Tuck Everlasting,Natalie Babbitt,1975,"Farra, Straus &amp; Giroux, Inc.",18.0,canada,138
115665,0817438750,7,The Field Guide to Photographing the Seasons (Center for Nature Photography Series),Allen Rokach,1998,Watson-Guptill Publications,30.0,canada,4817
115665,1558321292,10,The Vbac Companion: The Expectant Mother's Guide to Vaginal Birth After Cesarean,Diana Korte,1998,Harvard Common Press,30.0,canada,4818
115690,1558744630,7,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),Jack Canfield,1997,Health Communications,22.0,canada,221
115792,0425080994,8,Mindkiller,Spider Robinson,1984,Berkley Publishing Group,29.0,canada,265
115792,0441117112,10,Contrariwise (Ace Fantasy Special),Zohra Greenhalgh,1989,Ace Books,29.0,canada,4819
115792,0441783589,4,Starship Troopers,Robert A. Heinlein,1987,Ace Books,29.0,canada,136
115792,0441790348,7,Stranger in a Strange Land (Remembering Tomorrow),Robert A. Heinlein,1995,ACE Charter,29.0,canada,136
115792,0679745580,9,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage,29.0,canada,1606
115827,1885167369,8,"How to Get Filthy, Stinking Rich and Still Have Time for Great Sex! :  An Entrepreneur's Guide to Wealth and Happiness",Herb Kay,2000,Bard Press (TX),32.0,canada,4820
115864,0446520241,7,Jalamanta: A Message from the Desert,Rudolfo A. Anaya,1996,Warner Books Inc,36.0,canada,4821
115905,0333367227,8,Winter's Crimes 16 Cheap,Hale H,1986,Pan Macmillan,28.0,canada,4822
115905,0688066844,8,Murder in Los Angeles,Jon L. Breen,1987,Random House Value Pub,28.0,canada,4823
115905,0785280669,3,Shiloh Autumn: A Novel,Bodie Thoene,1996,Thomas Nelson Inc,28.0,canada,103
115905,0802772358,8,"The Year's Best Mystery and Suspense Stories, 1983",Edward Hoch,1983,Walker &amp; Co,28.0,canada,4824
116005,0028610873,9,The Complete Idiot's Guide to a Healthy Relationship,Judith Kuriansky,1997,Alpha Books,28.0,canada,4825
116005,0061015725,9,Prey,Michael Crichton,2003,Avon Books,28.0,canada,621
116005,0061020621,10,Reaper Man,Terry Pratchett,2002,HarperTorch,28.0,canada,4667
116005,0061020702,9,The Light Fantastic (Discworld Novels (Paperback)),Terry Pratchett,2000,HarperTorch,28.0,canada,4667
116005,0061059056,9,Hogfather,Terry Pratchett,1999,HarperTorch,28.0,canada,4667
116005,014045022X,10,Pygmalion : A Romance in Five Acts,George Bernard Shaw,1993,Penguin Books,28.0,canada,4366
116005,0345348036,10,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,WILLIAM GOLDMAN,1987,Del Rey,28.0,canada,625
116005,0385335881,10,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta,28.0,canada,4697
116005,0393317552,8,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,1999,W. W. Norton &amp; Company,28.0,canada,411
116005,0394575202,10,The Power of One,Bryce Courtenay,1989,Smithmark Pub,28.0,canada,4826
116005,043590972X,9,The Joys of Motherhood (African Writers),Buchi Emecheta,1994,Heinemann,28.0,canada,2677
116005,0440241413,9,Confessions of a Shopaholic,SOPHIE KINSELLA,2003,Dell,28.0,canada,101
116005,0441172717,9,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter,28.0,canada,348
116005,0451451384,10,"The Summer Tree (The Fionavar Tapestry, Book 1)",Guy Gavriel Kay,1994,Roc,28.0,canada,3426
116005,055214262X,10,Mariana,Susanna Kearsley,1995,Corgi Books,28.0,canada,1760
116005,0553212249,8,The Hunchback of Notre Dame,Victor Hugo,1981,Bantam,28.0,canada,203
116005,0553212753,10,Little Women (Bantam Classics),Louisa May Alcott,1983,Bantam,28.0,canada,72
116005,0679732411,9,Gift from the Sea,Anne Morrow Lindbergh,1991,Pantheon Books,28.0,canada,1401
116005,0679744398,2,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,1993,Vintage,28.0,canada,3433
116005,0679751521,5,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA,28.0,canada,591
116005,067976402X,7,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,28.0,canada,205
116005,0684818442,8,FROM TIME TO TIME,Jack Finney,1996,Touchstone,28.0,canada,4827
116005,0684853949,10,The Man Who Mistook His Wife For A Hat : And Other Clinical Tales,Oliver Sacks,1998,Touchstone,28.0,canada,1961
116005,0689831285,8,Just Ella,Margaret Peterson Haddix,2001,Aladdin,28.0,canada,2610
116005,0743262174,10,"Cry, the Beloved Country (Oprah's Book Club)",Alan Paton,2003,Scribner,28.0,canada,1975
116005,0786888741,10,Lucky Man : A Memoir,Michael J. Fox,2003,Hyperion,28.0,canada,3957
116005,1853260045,10,Great Expectations (Wordsworth Classics),Charles Dickens,1997,Wordsworth Editions Ltd,28.0,canada,247
116005,1853260614,8,Dr. Jekyll &amp; Mr. Hyde (Wordsworth Classics),Robert Louis Stevenson,1997,NTC/Contemporary Publishing Company,28.0,canada,1363
116005,1853260673,7,Far from the Madding Crowd (Wordsworth Classics),Thomas Hardy,1997,NTC/Contemporary Publishing Company,28.0,canada,311
116005,1853260789,5,MADAME BOVARY,Gustave Flaubert,1998,NTC/Contemporary Publishing Company,28.0,canada,127
116059,0375410546,7,When We Were Orphans,Kazuo Ishiguro,2000,Alfred A. Knopf,28.0,canada,1484
116428,0060934417,8,Bel Canto: A Novel,Ann Patchett,2002,Perennial,47.0,canada,1800
116428,0060988649,6,Lost: A Novel,Gregory Maguire,2002,Regan Books,47.0,canada,391
